Token,Date,Chain,Price (USD),Amount,BUY/SELL
dogwifhat,2024-04-12 02:14:09.351905,Solana,0.42814039425323286,399.56866720253004,SELL
Shark Cat,2024-04-12 02:14:09.351905,Solana,0.35111669164398474,9088.205272823545,BUY
Costco Hot Dog,2024-04-12 02:14:09.351905,Solana,0.09295903107966041,4454.740471732336,SELL
Runestone,2024-04-12 02:14:09.351905,Solana,0.2149231465380338,5663.937760830696,BUY
dogwifhat,2024-04-12 02:14:10.351905,Solana,0.1546603776421987,9807.749307513803,BUY
Shark Cat,2024-04-12 02:14:10.351905,Solana,0.33955329137301093,2092.71847031261,BUY
Costco Hot Dog,2024-04-12 02:14:10.351905,Solana,0.40845854418935,4545.06872393551,SELL
Runestone,2024-04-12 02:14:10.351905,Solana,0.17282523815725204,3762.2916985937004,SELL
dogwifhat,2024-04-12 02:14:11.351905,Solana,0.22862748013689904,9496.275806995975,BUY
Shark Cat,2024-04-12 02:14:11.351905,Solana,0.3051855385218229,8727.128998168944,BUY
Costco Hot Dog,2024-04-12 02:14:11.351905,Solana,0.35221855769090266,1453.952754394592,BUY
Runestone,2024-04-12 02:14:11.351905,Solana,0.1963080240363208,801.2135468850001,BUY
dogwifhat,2024-04-12 02:14:12.351905,Solana,0.3242755114018089,8630.765943859127,BUY
Shark Cat,2024-04-12 02:14:12.351905,Solana,0.43053233198075574,8315.159928073352,BUY
Costco Hot Dog,2024-04-12 02:14:12.351905,Solana,0.07685129709274607,2386.9090121562476,SELL
Runestone,2024-04-12 02:14:12.351905,Solana,0.4788606388067754,7543.092626817741,SELL
dogwifhat,2024-04-12 02:14:13.351905,Solana,0.31128573007257787,9738.831784039234,SELL
Shark Cat,2024-04-12 02:14:13.351905,Solana,0.3843855034435069,7003.356533881162,BUY
Costco Hot Dog,2024-04-12 02:14:13.351905,Solana,0.2194424938336913,5938.359728035562,SELL
Runestone,2024-04-12 02:14:13.351905,Solana,0.47507201627381035,8019.101409111766,SELL
dogwifhat,2024-04-12 02:14:14.351905,Solana,0.10814547541508013,2702.2790817429463,SELL
Shark Cat,2024-04-12 02:14:14.351905,Solana,0.1848956515493993,4377.443901024749,BUY
Costco Hot Dog,2024-04-12 02:14:14.351905,Solana,0.14806881263986255,5218.2744652235615,BUY
Runestone,2024-04-12 02:14:14.351905,Solana,0.06465220520966586,1466.802381312059,SELL
dogwifhat,2024-04-12 02:14:15.351905,Solana,0.308541077103261,8625.347811773689,SELL
Shark Cat,2024-04-12 02:14:15.351905,Solana,0.35317329314828955,1856.0726761757428,BUY
Costco Hot Dog,2024-04-12 02:14:15.351905,Solana,0.3781328644682075,2924.587385749198,SELL
Runestone,2024-04-12 02:14:15.351905,Solana,0.22812795567748062,3222.1153390031877,SELL
dogwifhat,2024-04-12 02:14:16.351905,Solana,0.11325923211479588,6078.7118281161465,BUY
Shark Cat,2024-04-12 02:14:16.351905,Solana,0.08297969716671005,6863.9909700066555,BUY
Costco Hot Dog,2024-04-12 02:14:16.351905,Solana,0.3075061742639284,4728.1035968641545,SELL
Runestone,2024-04-12 02:14:16.351905,Solana,0.023616665210664745,1961.6821019836395,SELL
dogwifhat,2024-04-12 02:14:17.351905,Solana,0.3500229199869112,7435.9404047866665,BUY
Shark Cat,2024-04-12 02:14:17.351905,Solana,0.2408243085581071,5125.726316448004,BUY
Costco Hot Dog,2024-04-12 02:14:17.351905,Solana,0.2004412955542097,426.68018319605096,SELL
Runestone,2024-04-12 02:14:17.351905,Solana,0.2583753015117799,123.36865729599799,BUY
dogwifhat,2024-04-12 02:14:18.351905,Solana,0.011750643730812915,4933.715447181866,SELL
Shark Cat,2024-04-12 02:14:18.351905,Solana,0.14197163530179197,4556.74303391396,BUY
Costco Hot Dog,2024-04-12 02:14:18.351905,Solana,0.42821664025838485,3425.0135820992655,SELL
Runestone,2024-04-12 02:14:18.351905,Solana,0.3146854701946475,9420.835290720926,BUY
dogwifhat,2024-04-12 02:14:19.351905,Solana,0.35360646775748106,6038.893451569034,BUY
Shark Cat,2024-04-12 02:14:19.351905,Solana,0.39594242864222934,877.4902723719869,BUY
Costco Hot Dog,2024-04-12 02:14:19.351905,Solana,0.11029056095659323,8236.474809181322,BUY
Runestone,2024-04-12 02:14:19.351905,Solana,0.3269964961356538,612.0466103906008,SELL
dogwifhat,2024-04-12 02:14:20.351905,Solana,0.0943184418842758,8276.115762698479,BUY
Shark Cat,2024-04-12 02:14:20.351905,Solana,0.14896276322873625,8970.290019809794,BUY
Costco Hot Dog,2024-04-12 02:14:20.351905,Solana,0.2283342988408923,8511.13570360557,SELL
Runestone,2024-04-12 02:14:20.351905,Solana,0.22848832184805667,4414.685894512941,SELL
dogwifhat,2024-04-12 02:14:21.351905,Solana,0.2195738250190331,3613.1546383671307,BUY
Shark Cat,2024-04-12 02:14:21.351905,Solana,0.14429323525470727,3080.0943404068016,BUY
Costco Hot Dog,2024-04-12 02:14:21.351905,Solana,0.10509261699008254,1438.3858937628756,SELL
Runestone,2024-04-12 02:14:21.351905,Solana,0.3917586539181578,6950.164054155292,SELL
dogwifhat,2024-04-12 02:14:22.351905,Solana,0.0631665891899914,5716.036271150419,SELL
Shark Cat,2024-04-12 02:14:22.351905,Solana,0.26647004467909646,1794.1026301961049,BUY
Costco Hot Dog,2024-04-12 02:14:22.351905,Solana,0.18575470806457778,7826.0739253167,SELL
Runestone,2024-04-12 02:14:22.351905,Solana,0.4975799076166777,3755.6596545164557,SELL
dogwifhat,2024-04-12 02:14:23.351905,Solana,0.18103720579046345,3194.446529634809,BUY
Shark Cat,2024-04-12 02:14:23.351905,Solana,0.18686923415483336,6540.516899125748,BUY
Costco Hot Dog,2024-04-12 02:14:23.351905,Solana,0.10705549006458093,6031.251737118383,BUY
Runestone,2024-04-12 02:14:23.351905,Solana,0.2573984438768903,1426.1622699182076,SELL
dogwifhat,2024-04-12 02:14:24.351905,Solana,0.19517385039955792,6906.361788608212,SELL
Shark Cat,2024-04-12 02:14:24.351905,Solana,0.25081066091390036,5345.870273727872,BUY
Costco Hot Dog,2024-04-12 02:14:24.351905,Solana,0.3217341897831105,8211.309792394843,BUY
Runestone,2024-04-12 02:14:24.351905,Solana,0.16395580119381953,8284.62478997729,BUY
dogwifhat,2024-04-12 02:14:25.351905,Solana,0.19299350626545575,8009.0489142560655,SELL
Shark Cat,2024-04-12 02:14:25.351905,Solana,0.22860755231145008,4100.611309818485,BUY
Costco Hot Dog,2024-04-12 02:14:25.351905,Solana,0.1746974172065361,5225.346251083496,SELL
Runestone,2024-04-12 02:14:25.351905,Solana,0.041572113660313326,2905.8490626277066,BUY
dogwifhat,2024-04-12 02:14:26.351905,Solana,0.11440034264075033,9693.122366307198,BUY
Shark Cat,2024-04-12 02:14:26.351905,Solana,0.011490036143538829,4916.100071915701,BUY
Costco Hot Dog,2024-04-12 02:14:26.351905,Solana,0.06182677024768368,3993.539026082046,SELL
Runestone,2024-04-12 02:14:26.351905,Solana,0.49924085289467984,963.7258093052825,BUY
dogwifhat,2024-04-12 02:14:27.351905,Solana,0.3201414762506448,4116.280622404027,BUY
Shark Cat,2024-04-12 02:14:27.351905,Solana,0.45417378001443887,4026.724365097789,BUY
Costco Hot Dog,2024-04-12 02:14:27.351905,Solana,0.25122507184993753,2758.996790206878,SELL
Runestone,2024-04-12 02:14:27.351905,Solana,0.010893609358830048,7767.814120636949,SELL
dogwifhat,2024-04-12 02:14:28.351905,Solana,0.05027844905058532,4643.9863628301055,BUY
Shark Cat,2024-04-12 02:14:28.351905,Solana,0.2431539863197411,2976.569730123394,BUY
Costco Hot Dog,2024-04-12 02:14:28.351905,Solana,0.3505375592990929,2108.9300552511468,SELL
Runestone,2024-04-12 02:14:28.351905,Solana,0.06151063790933847,712.7841981109862,SELL
dogwifhat,2024-04-12 02:14:29.351905,Solana,0.05485664768833426,2442.3783851252524,SELL
Shark Cat,2024-04-12 02:14:29.351905,Solana,0.41005520725393163,1077.1143932587725,BUY
Costco Hot Dog,2024-04-12 02:14:29.351905,Solana,0.3718735698335901,4884.430520156716,SELL
Runestone,2024-04-12 02:14:29.351905,Solana,0.15985440826609854,8592.359497921614,SELL
dogwifhat,2024-04-12 02:14:30.351905,Solana,0.08272645287866165,1028.250404447345,BUY
Shark Cat,2024-04-12 02:14:30.351905,Solana,0.02556413184876133,4995.50496672458,BUY
Costco Hot Dog,2024-04-12 02:14:30.351905,Solana,0.10847257129252313,4328.228958245306,BUY
Runestone,2024-04-12 02:14:30.351905,Solana,0.08549877267859224,5961.612820215059,BUY
dogwifhat,2024-04-12 02:14:31.351905,Solana,0.0848198596777468,2937.954228136833,BUY
Shark Cat,2024-04-12 02:14:31.351905,Solana,0.06482620082551538,5161.850267995046,BUY
Costco Hot Dog,2024-04-12 02:14:31.351905,Solana,0.08395915354296918,8107.090123529129,SELL
Runestone,2024-04-12 02:14:31.351905,Solana,0.09818164493917331,8652.668822225512,SELL
dogwifhat,2024-04-12 02:14:32.351905,Solana,0.3531376544687117,3409.396996512437,SELL
Shark Cat,2024-04-12 02:14:32.351905,Solana,0.22963506075295653,6275.642894213188,BUY
Costco Hot Dog,2024-04-12 02:14:32.351905,Solana,0.47851159640522023,2535.8749532199067,BUY
Runestone,2024-04-12 02:14:32.351905,Solana,0.07369347817485061,8759.171092626391,BUY
dogwifhat,2024-04-12 02:14:33.351905,Solana,0.26868914040136277,8829.377756104906,BUY
Shark Cat,2024-04-12 02:14:33.351905,Solana,0.09750333679593193,2943.9732656527262,BUY
Costco Hot Dog,2024-04-12 02:14:33.351905,Solana,0.2546742420747769,6106.944663881846,SELL
Runestone,2024-04-12 02:14:33.351905,Solana,0.04331769748409181,5839.139681404575,SELL
dogwifhat,2024-04-12 02:14:34.351905,Solana,0.3503019652413524,4644.761982330587,SELL
Shark Cat,2024-04-12 02:14:34.351905,Solana,0.38368781925402107,2540.531245501435,BUY
Costco Hot Dog,2024-04-12 02:14:34.351905,Solana,0.3692355621452487,8870.967787486248,BUY
Runestone,2024-04-12 02:14:34.351905,Solana,0.4785414723528029,7207.168869859086,BUY
dogwifhat,2024-04-12 02:14:35.351905,Solana,0.4312830249383203,8420.196470078503,BUY
Shark Cat,2024-04-12 02:14:35.351905,Solana,0.11779654717242122,8194.374015091633,BUY
Costco Hot Dog,2024-04-12 02:14:35.351905,Solana,0.15749421108526573,235.8278393940394,SELL
Runestone,2024-04-12 02:14:35.351905,Solana,0.03920290416878319,6091.145965402462,BUY
dogwifhat,2024-04-12 02:14:36.351905,Solana,0.43937332529730594,4641.447586790755,SELL
Shark Cat,2024-04-12 02:14:36.351905,Solana,0.1344701224721228,1683.0549884207312,BUY
Costco Hot Dog,2024-04-12 02:14:36.351905,Solana,0.4041029526060839,6518.828843674235,SELL
Runestone,2024-04-12 02:14:36.351905,Solana,0.42424058634435424,8794.427549300328,SELL
dogwifhat,2024-04-12 02:14:37.351905,Solana,0.15992554411044718,1271.7778444419314,BUY
Shark Cat,2024-04-12 02:14:37.351905,Solana,0.4852724435358259,9874.971631513248,BUY
Costco Hot Dog,2024-04-12 02:14:37.351905,Solana,0.10180803832892676,6135.859050738899,SELL
Runestone,2024-04-12 02:14:37.351905,Solana,0.08087081046372652,4822.520860509589,SELL
dogwifhat,2024-04-12 02:14:38.351905,Solana,0.4409139116351087,2912.142428865375,SELL
Shark Cat,2024-04-12 02:14:38.351905,Solana,0.05095810035137449,4812.2491892746375,BUY
Costco Hot Dog,2024-04-12 02:14:38.351905,Solana,0.3281168769807192,1997.9449860219422,SELL
Runestone,2024-04-12 02:14:38.351905,Solana,0.27351804279269454,639.3225736196595,BUY
dogwifhat,2024-04-12 02:14:39.351905,Solana,0.09347807621722465,2617.4487514359157,SELL
Shark Cat,2024-04-12 02:14:39.351905,Solana,0.2145163906043146,3504.4904669262,BUY
Costco Hot Dog,2024-04-12 02:14:39.351905,Solana,0.3324414188275753,2413.59850026461,SELL
Runestone,2024-04-12 02:14:39.351905,Solana,0.03859748036294297,4156.036236615705,BUY
dogwifhat,2024-04-12 02:14:40.351905,Solana,0.06333028307701316,7522.497729895897,BUY
Shark Cat,2024-04-12 02:14:40.351905,Solana,0.3951183309984516,393.07784147665006,BUY
Costco Hot Dog,2024-04-12 02:14:40.351905,Solana,0.29547464773890153,5675.403526281742,SELL
Runestone,2024-04-12 02:14:40.351905,Solana,0.14703919053866688,5205.126627105684,BUY
dogwifhat,2024-04-12 02:14:41.351905,Solana,0.4080920139013126,7876.699712722669,BUY
Shark Cat,2024-04-12 02:14:41.351905,Solana,0.1754180284191984,6942.4076884572205,BUY
Costco Hot Dog,2024-04-12 02:14:41.351905,Solana,0.4643642441435066,7582.915441249443,SELL
Runestone,2024-04-12 02:14:41.351905,Solana,0.10356787770188353,8294.167755698574,SELL
dogwifhat,2024-04-12 02:14:42.351905,Solana,0.4648920837145944,8529.956992526131,BUY
Shark Cat,2024-04-12 02:14:42.351905,Solana,0.24908396945647138,379.78217425598484,BUY
Costco Hot Dog,2024-04-12 02:14:42.351905,Solana,0.4145771744827812,1915.688530994144,SELL
Runestone,2024-04-12 02:14:42.351905,Solana,0.4106791021251144,1307.3820400534287,SELL
dogwifhat,2024-04-12 02:14:43.351905,Solana,0.28314647316663594,9932.414092225861,SELL
Shark Cat,2024-04-12 02:14:43.351905,Solana,0.23937570154653515,7579.443000928298,BUY
Costco Hot Dog,2024-04-12 02:14:43.351905,Solana,0.4212024061239322,4368.937433403767,BUY
Runestone,2024-04-12 02:14:43.351905,Solana,0.37209488607312,9021.792221892925,SELL
dogwifhat,2024-04-12 02:14:44.351905,Solana,0.09708017074822628,1164.2022075916914,SELL
Shark Cat,2024-04-12 02:14:44.351905,Solana,0.28264443613527773,5243.82781202242,BUY
Costco Hot Dog,2024-04-12 02:14:44.351905,Solana,0.21683426725096,2673.494284270861,SELL
Runestone,2024-04-12 02:14:44.351905,Solana,0.42311848730516927,6861.526923553251,SELL
dogwifhat,2024-04-12 02:14:45.351905,Solana,0.3294312825528924,2705.3206619008297,SELL
Shark Cat,2024-04-12 02:14:45.351905,Solana,0.017990186105637074,6316.601704735555,BUY
Costco Hot Dog,2024-04-12 02:14:45.351905,Solana,0.4996090043032409,1805.8519732745115,SELL
Runestone,2024-04-12 02:14:45.351905,Solana,0.20436157972758812,8438.05693765891,SELL
dogwifhat,2024-04-12 02:14:46.351905,Solana,0.2954375274311003,3148.5745540952316,SELL
Shark Cat,2024-04-12 02:14:46.351905,Solana,0.06919435902141874,9065.446343644811,BUY
Costco Hot Dog,2024-04-12 02:14:46.351905,Solana,0.19755192617959894,8017.489226736917,BUY
Runestone,2024-04-12 02:14:46.351905,Solana,0.49264002800544604,1905.7946087633127,BUY
dogwifhat,2024-04-12 02:14:47.351905,Solana,0.14812464913907175,2215.3767865766217,BUY
Shark Cat,2024-04-12 02:14:47.351905,Solana,0.08918716546648159,7741.586625785431,BUY
Costco Hot Dog,2024-04-12 02:14:47.351905,Solana,0.3600172948587602,6835.7989246613615,BUY
Runestone,2024-04-12 02:14:47.351905,Solana,0.4856623160658287,4539.0589643581325,SELL
dogwifhat,2024-04-12 02:14:48.351905,Solana,0.391031096724056,1563.5373942758456,BUY
Shark Cat,2024-04-12 02:14:48.351905,Solana,0.4569727536761383,1797.196872189053,BUY
Costco Hot Dog,2024-04-12 02:14:48.351905,Solana,0.1613225553848805,4360.937073254991,SELL
Runestone,2024-04-12 02:14:48.351905,Solana,0.48669972729795263,4755.421567725745,SELL
dogwifhat,2024-04-12 02:14:49.351905,Solana,0.31599804840226414,5713.101169188611,SELL
Shark Cat,2024-04-12 02:14:49.351905,Solana,0.12333698552661482,3454.3070248175377,BUY
Costco Hot Dog,2024-04-12 02:14:49.351905,Solana,0.41974931002699634,8405.148622128328,BUY
Runestone,2024-04-12 02:14:49.351905,Solana,0.28165372192968513,6716.059869574545,BUY
dogwifhat,2024-04-12 02:14:50.351905,Solana,0.23833395772554394,5590.89829834092,BUY
Shark Cat,2024-04-12 02:14:50.351905,Solana,0.11057283983011473,5064.99015722819,BUY
Costco Hot Dog,2024-04-12 02:14:50.351905,Solana,0.382635942832971,8236.277494230584,SELL
Runestone,2024-04-12 02:14:50.351905,Solana,0.09553920033874641,2447.305589325959,SELL
dogwifhat,2024-04-12 02:14:51.351905,Solana,0.1746958067347471,4729.3449549574325,BUY
Shark Cat,2024-04-12 02:14:51.351905,Solana,0.1709128473900408,7115.043345850345,BUY
Costco Hot Dog,2024-04-12 02:14:51.351905,Solana,0.38938500062225534,3175.6535344715353,BUY
Runestone,2024-04-12 02:14:51.351905,Solana,0.40607196911369864,574.7358502811794,BUY
dogwifhat,2024-04-12 02:14:52.351905,Solana,0.4338883759236154,8205.916726983844,BUY
Shark Cat,2024-04-12 02:14:52.351905,Solana,0.381726610472116,201.66284523161605,BUY
Costco Hot Dog,2024-04-12 02:14:52.351905,Solana,0.03135923796210921,3401.8703735670797,SELL
Runestone,2024-04-12 02:14:52.351905,Solana,0.46903850722201,9212.132828564565,BUY
dogwifhat,2024-04-12 02:14:53.351905,Solana,0.1206926685280374,4038.3089845191234,BUY
Shark Cat,2024-04-12 02:14:53.351905,Solana,0.052526331091634904,6910.852233123902,BUY
Costco Hot Dog,2024-04-12 02:14:53.351905,Solana,0.06325300949274537,1881.3852463928283,BUY
Runestone,2024-04-12 02:14:53.351905,Solana,0.05081508879173119,7069.315412613495,BUY
dogwifhat,2024-04-12 02:14:54.351905,Solana,0.38674357183584834,4955.91775819675,BUY
Shark Cat,2024-04-12 02:14:54.351905,Solana,0.2815424382044995,5702.37007977325,BUY
Costco Hot Dog,2024-04-12 02:14:54.351905,Solana,0.39319357894912527,9570.04163178164,SELL
Runestone,2024-04-12 02:14:54.351905,Solana,0.11326649602083705,1722.3443645311743,BUY
dogwifhat,2024-04-12 02:14:55.351905,Solana,0.10240597478585312,8488.933588359012,BUY
Shark Cat,2024-04-12 02:14:55.351905,Solana,0.4486528325034583,9071.713624677202,BUY
Costco Hot Dog,2024-04-12 02:14:55.351905,Solana,0.31103457358553616,4384.778119291766,BUY
Runestone,2024-04-12 02:14:55.351905,Solana,0.31945340609134326,9114.14767921187,BUY
dogwifhat,2024-04-12 02:14:56.351905,Solana,0.14074297137179048,5298.178655155473,SELL
Shark Cat,2024-04-12 02:14:56.351905,Solana,0.09190528172654805,9854.337254342892,BUY
Costco Hot Dog,2024-04-12 02:14:56.351905,Solana,0.14480280195788464,6560.968030470606,BUY
Runestone,2024-04-12 02:14:56.351905,Solana,0.4839537178379274,9544.448411831027,SELL
dogwifhat,2024-04-12 02:14:57.351905,Solana,0.42479588630671733,9549.14429982807,SELL
Shark Cat,2024-04-12 02:14:57.351905,Solana,0.06761338974931319,2065.8403668020865,BUY
Costco Hot Dog,2024-04-12 02:14:57.351905,Solana,0.3641564108697728,5490.730758285551,SELL
Runestone,2024-04-12 02:14:57.351905,Solana,0.43197239756490374,5455.63991618037,BUY
dogwifhat,2024-04-12 02:14:58.351905,Solana,0.3794669997066474,1214.0698048739816,SELL
Shark Cat,2024-04-12 02:14:58.351905,Solana,0.117163156828754,6821.877622434494,BUY
Costco Hot Dog,2024-04-12 02:14:58.351905,Solana,0.2681522774282713,1608.569109327862,SELL
Runestone,2024-04-12 02:14:58.351905,Solana,0.0017098298895415476,6903.83051504052,BUY
dogwifhat,2024-04-12 02:14:59.351905,Solana,0.22544111945872913,7979.834202128758,BUY
Shark Cat,2024-04-12 02:14:59.351905,Solana,0.24677497071230287,2587.221792601673,BUY
Costco Hot Dog,2024-04-12 02:14:59.351905,Solana,0.2732607143798752,2433.2051709606963,SELL
Runestone,2024-04-12 02:14:59.351905,Solana,0.11046043871812267,2677.490310068625,BUY
dogwifhat,2024-04-12 02:15:00.351905,Solana,0.10959036410396666,6119.46499479558,BUY
Shark Cat,2024-04-12 02:15:00.351905,Solana,0.00991853193464437,6479.064269743978,BUY
Costco Hot Dog,2024-04-12 02:15:00.351905,Solana,0.06938017441764827,251.62931562680902,SELL
Runestone,2024-04-12 02:15:00.351905,Solana,0.04958684888573828,612.2965790998214,BUY
dogwifhat,2024-04-12 02:15:01.351905,Solana,0.4768490097422649,8544.121555219555,SELL
Shark Cat,2024-04-12 02:15:01.351905,Solana,0.007215283031610675,1697.6410011074229,BUY
Costco Hot Dog,2024-04-12 02:15:01.351905,Solana,0.35471855405299796,1218.0263546562499,SELL
Runestone,2024-04-12 02:15:01.351905,Solana,0.3923616616200144,7519.484481695365,BUY
dogwifhat,2024-04-12 02:15:02.351905,Solana,0.30561870659545837,9667.900572359256,BUY
Shark Cat,2024-04-12 02:15:02.351905,Solana,0.27933939858518464,3771.7480588896924,BUY
Costco Hot Dog,2024-04-12 02:15:02.351905,Solana,0.17922006061721296,8588.183159098886,SELL
Runestone,2024-04-12 02:15:02.351905,Solana,0.12423073570170323,6944.286022431967,SELL
dogwifhat,2024-04-12 02:15:03.351905,Solana,0.47203364207257476,5509.160191777824,SELL
Shark Cat,2024-04-12 02:15:03.351905,Solana,0.48383069196124534,1655.7491281853397,BUY
Costco Hot Dog,2024-04-12 02:15:03.351905,Solana,0.4743692926517699,1894.225563243036,SELL
Runestone,2024-04-12 02:15:03.351905,Solana,0.3406858252717527,3730.704349281343,SELL
dogwifhat,2024-04-12 02:15:04.351905,Solana,0.33812733160968256,4463.515479736091,BUY
Shark Cat,2024-04-12 02:15:04.351905,Solana,0.27740056522161066,5223.717202552707,BUY
Costco Hot Dog,2024-04-12 02:15:04.351905,Solana,0.09110629363218903,196.97353822492937,SELL
Runestone,2024-04-12 02:15:04.351905,Solana,0.44862294738317443,6786.44797326809,BUY
dogwifhat,2024-04-12 02:15:05.351905,Solana,0.31069226824974,2140.7652871900095,BUY
Shark Cat,2024-04-12 02:15:05.351905,Solana,0.47572332103358905,8937.379150939965,BUY
Costco Hot Dog,2024-04-12 02:15:05.351905,Solana,0.371231706775956,8612.204460820167,SELL
Runestone,2024-04-12 02:15:05.351905,Solana,0.2881532866794826,2217.0527068576807,BUY
dogwifhat,2024-04-12 02:15:06.351905,Solana,0.47980661389798224,8331.21962027051,BUY
Shark Cat,2024-04-12 02:15:06.351905,Solana,0.3189855813501366,5249.48882470935,BUY
Costco Hot Dog,2024-04-12 02:15:06.351905,Solana,0.0846573416507232,6356.169363171374,SELL
Runestone,2024-04-12 02:15:06.351905,Solana,0.48324341130516635,5764.8058578839255,SELL
dogwifhat,2024-04-12 02:15:07.351905,Solana,0.14870678824384154,1136.7300600282092,SELL
Shark Cat,2024-04-12 02:15:07.351905,Solana,0.391012218196372,5550.393992760783,BUY
Costco Hot Dog,2024-04-12 02:15:07.351905,Solana,0.21680402240140695,9317.869065873028,SELL
Runestone,2024-04-12 02:15:07.351905,Solana,0.3818611827688747,7264.130336913883,SELL
dogwifhat,2024-04-12 02:15:08.351905,Solana,0.3538337794905973,7826.366306383019,SELL
Shark Cat,2024-04-12 02:15:08.351905,Solana,0.4725166409837466,3917.036839357484,BUY
Costco Hot Dog,2024-04-12 02:15:08.351905,Solana,0.15438678742697542,6478.818765683719,BUY
Runestone,2024-04-12 02:15:08.351905,Solana,0.3315170120965891,7073.626281532856,BUY
dogwifhat,2024-04-12 02:15:09.351905,Solana,0.14808203322393332,7868.807652213168,SELL
Shark Cat,2024-04-12 02:15:09.351905,Solana,0.20078841377112433,4380.87624135275,BUY
Costco Hot Dog,2024-04-12 02:15:09.351905,Solana,0.10828952768611111,5209.279702904683,BUY
Runestone,2024-04-12 02:15:09.351905,Solana,0.04797020551901182,3199.744094355452,SELL
dogwifhat,2024-04-12 02:15:10.351905,Solana,0.4787514689361832,6278.4245350687315,BUY
Shark Cat,2024-04-12 02:15:10.351905,Solana,0.3323610668686852,654.5747835675409,BUY
Costco Hot Dog,2024-04-12 02:15:10.351905,Solana,0.255705643163218,3203.93968845355,SELL
Runestone,2024-04-12 02:15:10.351905,Solana,0.43510951656664554,9364.010615422934,SELL
dogwifhat,2024-04-12 02:15:11.351905,Solana,0.1507164263798596,4871.799319713746,BUY
Shark Cat,2024-04-12 02:15:11.351905,Solana,0.36960082711397846,7435.2595799381215,BUY
Costco Hot Dog,2024-04-12 02:15:11.351905,Solana,0.047952661680343844,3733.568493112932,SELL
Runestone,2024-04-12 02:15:11.351905,Solana,0.11855152429237953,4144.539663228825,SELL
dogwifhat,2024-04-12 02:15:12.351905,Solana,0.32304972274864735,6254.943808833049,SELL
Shark Cat,2024-04-12 02:15:12.351905,Solana,0.29681234608999757,769.804169583077,BUY
Costco Hot Dog,2024-04-12 02:15:12.351905,Solana,0.1552711742547127,7355.712404215268,SELL
Runestone,2024-04-12 02:15:12.351905,Solana,0.28258626283161514,6823.766151794964,BUY
dogwifhat,2024-04-12 02:15:13.351905,Solana,0.15752436487440502,7942.333928005532,BUY
Shark Cat,2024-04-12 02:15:13.351905,Solana,0.2368248895242102,1209.0062116222055,BUY
Costco Hot Dog,2024-04-12 02:15:13.351905,Solana,0.14207832898605288,5326.937349402232,SELL
Runestone,2024-04-12 02:15:13.351905,Solana,0.2685780777813016,4477.712937695107,BUY
dogwifhat,2024-04-12 02:15:14.351905,Solana,0.024344425877280085,8112.082566286094,BUY
Shark Cat,2024-04-12 02:15:14.351905,Solana,0.2958684021698523,2985.8378261803555,BUY
Costco Hot Dog,2024-04-12 02:15:14.351905,Solana,0.29546223166960395,7211.856541061632,SELL
Runestone,2024-04-12 02:15:14.351905,Solana,0.113540732531768,3732.80328180024,BUY
dogwifhat,2024-04-12 02:15:15.351905,Solana,0.328855354880318,5145.476153867007,BUY
Shark Cat,2024-04-12 02:15:15.351905,Solana,0.29085214428794626,9438.834685087564,BUY
Costco Hot Dog,2024-04-12 02:15:15.351905,Solana,0.1583946840706037,5417.487794677672,SELL
Runestone,2024-04-12 02:15:15.351905,Solana,0.2143365663191572,3721.69664783479,BUY
dogwifhat,2024-04-12 02:15:16.351905,Solana,0.09222447980231963,6779.946031299556,SELL
Shark Cat,2024-04-12 02:15:16.351905,Solana,0.07503787007069312,3009.664038474461,BUY
Costco Hot Dog,2024-04-12 02:15:16.351905,Solana,0.1338562684861797,4573.310660562406,SELL
Runestone,2024-04-12 02:15:16.351905,Solana,0.33424000903770335,9018.810858749423,BUY
dogwifhat,2024-04-12 02:15:17.351905,Solana,0.494130752635751,1123.8045748117054,SELL
Shark Cat,2024-04-12 02:15:17.351905,Solana,0.23870732793459076,5503.13323587335,BUY
Costco Hot Dog,2024-04-12 02:15:17.351905,Solana,0.04195294700157376,1366.579629136917,SELL
Runestone,2024-04-12 02:15:17.351905,Solana,0.21789483367596973,4340.153807194597,BUY
dogwifhat,2024-04-12 02:15:18.351905,Solana,0.2207480857008544,8842.968631414924,BUY
Shark Cat,2024-04-12 02:15:18.351905,Solana,0.4936042684342345,1763.4552694862382,BUY
Costco Hot Dog,2024-04-12 02:15:18.351905,Solana,0.1545283145327962,6123.434796807465,SELL
Runestone,2024-04-12 02:15:18.351905,Solana,0.4385881928396246,7496.466826115099,SELL
dogwifhat,2024-04-12 02:15:19.351905,Solana,0.25662880955254574,4899.430011759741,BUY
Shark Cat,2024-04-12 02:15:19.351905,Solana,0.33074962053623086,4623.989975108636,BUY
Costco Hot Dog,2024-04-12 02:15:19.351905,Solana,0.3914794196053513,7256.928687344086,SELL
Runestone,2024-04-12 02:15:19.351905,Solana,0.4288254257026344,7658.3917613516405,SELL
dogwifhat,2024-04-12 02:15:20.351905,Solana,0.4765203074286841,8407.318955919318,SELL
Shark Cat,2024-04-12 02:15:20.351905,Solana,0.06356586472292325,2217.852867763848,BUY
Costco Hot Dog,2024-04-12 02:15:20.351905,Solana,0.37126418212488366,1452.1881182881425,BUY
Runestone,2024-04-12 02:15:20.351905,Solana,0.32274383025992054,4904.280067202175,SELL
